epoch,accuracy,loss,val_accuracy,val_loss
30,0.4801136255264282,12.802367210388184,0.6134259104728699,11.93023681640625
31,0.25,14.806517601013184,0.6203703880310059,11.947686195373535
32,0.4948863685131073,12.057282447814941,0.6365740895271301,10.871387481689453
33,0.25,13.203666687011719,0.6365740895271301,10.860150337219238
34,0.5153409242630005,10.992690086364746,0.46296295523643494,10.242463111877441
35,0.25,11.39748764038086,0.4583333432674408,10.24828052520752
36,0.5204545259475708,10.394843101501465,0.6296296119689941,9.835375785827637
37,0.5,9.109944343566895,0.6273148059844971,9.855334281921387
38,0.5613636374473572,9.558995246887207,0.6435185074806213,8.822785377502441
39,0.75,8.805462837219238,0.6504629850387573,8.828971862792969
40,0.5539772510528564,8.938791275024414,0.6898148059844971,8.360942840576172
41,1.0,8.640034675598145,0.6666666865348816,8.374004364013672
42,0.5551136136054993,8.560371398925781,0.7199074029922485,7.913201332092285
43,0.5,9.157224655151367,0.7199074029922485,7.91314697265625
44,0.5829545259475708,8.012709617614746,0.7291666865348816,7.441883563995361
45,0.5,7.6944684982299805,0.7175925970077515,7.446402072906494
46,0.5943182110786438,7.764108657836914,0.6944444179534912,7.263882160186768
47,0.5,9.397228240966797,0.6944444179534912,7.258603572845459
48,0.612500011920929,7.481800556182861,0.6944444179534912,6.938587665557861
49,0.5,8.36799144744873,0.6944444179534912,6.938684940338135
50,0.6090909242630005,7.182030200958252,0.7106481194496155,6.661553859710693
51,0.25,7.2184906005859375,0.7129629850387573,6.6596903800964355
52,0.6335227489471436,7.007779121398926,0.7152777910232544,6.529135227203369
53,0.25,8.929022789001465,0.7152777910232544,6.528613090515137
54,0.6465908885002136,6.915998458862305,0.7175925970077515,6.494478702545166
55,0.5,7.162784099578857,0.7175925970077515,6.495357990264893
56,0.5977272987365723,7.2001953125,0.7453703880310059,6.76921272277832
57,0.5,7.380378246307373,0.7430555820465088,6.774191856384277
58,0.574999988079071,7.361441135406494,0.6898148059844971,6.49858283996582
59,0.75,7.551200866699219,0.6898148059844971,6.52342414855957
60,0.5795454382896423,7.132981777191162,0.7175925970077515,6.453915596008301
61,0.5,6.485443115234375,0.7291666865348816,6.418647289276123
62,0.625,6.346137046813965,0.7199074029922485,5.605236530303955
63,0.5,5.9968671798706055,0.7314814925193787,5.611269474029541
64,0.5835227370262146,6.113079071044922,0.7199074029922485,5.4604363441467285
65,0.0,10.083362579345703,0.7083333134651184,5.469393730163574
66,0.6306818127632141,5.699612617492676,0.7199074029922485,5.117399215698242
67,0.25,6.236966133117676,0.7314814925193787,5.151171684265137
68,0.6625000238418579,5.333032131195068,0.7476851940155029,4.711306095123291
69,0.25,6.138119220733643,0.7523148059844971,4.8033881187438965
70,0.6664772629737854,5.14597225189209,0.7777777910232544,4.450920104980469
71,0.5,4.588912487030029,0.7777777910232544,4.452070236206055
72,0.6897727251052856,4.585514068603516,0.75,4.283026695251465
73,0.5,4.894165515899658,0.7430555820465088,4.328530311584473
74,0.6835227012634277,4.465538501739502,0.7175925970077515,4.04680871963501
75,0.5,4.7171220779418945,0.7291666865348816,4.028911113739014
76,0.7215909361839294,4.2141499519348145,0.7685185074806213,3.744223117828369
77,0.75,3.500535726547241,0.7662037014961243,3.7306807041168213
78,0.7181817889213562,3.919936418533325,0.7314814925193787,3.608325481414795
79,1.0,3.2352538108825684,0.7291666865348816,3.6019058227539062
80,0.7159090638160706,3.694891929626465,0.7662037014961243,3.256606101989746
81,0.75,3.5853447914123535,0.7708333134651184,3.256929636001587
82,0.7096590995788574,3.519683599472046,0.7615740895271301,3.1135425567626953
83,0.5,3.8270153999328613,0.7546296119689941,3.11482572555542
84,0.7397727370262146,3.2803213596343994,0.8125,2.9428725242614746
85,0.5,3.510429620742798,0.8055555820465088,2.9336700439453125
86,0.7522727251052856,3.136920928955078,0.8125,2.7815258502960205
87,0.75,3.0793635845184326,0.8171296119689941,2.78261661529541
88,0.7465909123420715,3.1257131099700928,0.8055555820465088,2.731428623199463
89,0.5,5.8855180740356445,0.7986111044883728,2.7803728580474854
90,0.7494317889213562,3.1266279220581055,0.7152777910232544,2.9589931964874268
91,0.25,6.968639850616455,0.7268518805503845,2.9557693004608154
92,0.7613636255264282,3.035362482070923,0.8217592835426331,2.5807552337646484
93,0.5,3.6120522022247314,0.8217592835426331,2.576728582382202
94,0.7744318246841431,2.7621614933013916,0.8194444179534912,2.3963704109191895
95,0.25,6.591403484344482,0.8194444179534912,2.399892568588257
96,0.7795454263687134,2.7446091175079346,0.8217592835426331,2.3824009895324707
97,0.75,2.3688271045684814,0.8263888955116272,2.3805465698242188
98,0.8051136136054993,2.5367743968963623,0.8287037014961243,2.1992104053497314
99,0.5,3.729979991912842,0.8333333134651184,2.1965367794036865
100,0.7909091114997864,2.489135503768921,0.8333333134651184,2.1357781887054443
101,0.75,2.8969016075134277,0.8333333134651184,2.135129928588867
102,0.7960227131843567,2.4646453857421875,0.8333333134651184,2.1005797386169434
103,0.75,2.612082004547119,0.8310185074806213,2.0981523990631104
104,0.8096590638160706,2.348468065261841,0.8310185074806213,2.039484739303589
105,0.5,2.084402084350586,0.8310185074806213,2.038912773132324
106,0.7914772629737854,2.350918769836426,0.8402777910232544,1.9977036714553833
107,0.25,4.901749610900879,0.8425925970077515,1.998679518699646
108,0.7903409004211426,2.312016010284424,0.8333333134651184,1.9706144332885742
109,0.75,2.7365591526031494,0.8333333134651184,1.9695100784301758
110,0.8028408885002136,2.266481399536133,0.8310185074806213,1.9441241025924683
111,0.5,2.672421932220459,0.8333333134651184,1.942975401878357
112,0.7897727489471436,2.256420850753784,0.8310185074806213,1.9359855651855469
113,0.5,3.787794828414917,0.8310185074806213,1.9349702596664429
114,0.7767045497894287,2.5468387603759766,0.8425925970077515,2.2998790740966797
115,0.75,2.2518808841705322,0.8402777910232544,2.2929439544677734
116,0.7590909004211426,2.6648688316345215,0.8101851940155029,4.45042610168457
117,0.5,3.792045831680298,0.8055555820465088,3.307534694671631
118,0.7778409123420715,2.6101231575012207,0.7245370149612427,2.3990402221679688
119,0.25,4.818279266357422,0.7268518805503845,2.438397169113159
120,0.7590909004211426,2.614067792892456,0.8171296119689941,2.0864734649658203
121,0.75,2.1515886783599854,0.8217592835426331,2.082420587539673
122,0.7778409123420715,2.338550329208374,0.8263888955116272,1.958678126335144
123,0.75,2.413996696472168,0.8310185074806213,1.9507004022598267
124,0.8034090995788574,2.1890242099761963,0.8217592835426331,1.9195241928100586
125,0.75,2.497302532196045,0.8263888955116272,1.9223475456237793
126,0.8085227012634277,2.133289098739624,0.8472222089767456,1.8706387281417847
127,0.25,4.395299911499023,0.8055555820465088,2.087360143661499
128,0.7943181991577148,2.099825143814087,0.8310185074806213,3.513361692428589
129,0.75,1.7303972244262695,0.8287037014961243,4.101585388183594
130,0.8164772987365723,1.948781132698059,0.8148148059844971,1.863481044769287
131,1.0,1.5312451124191284,0.8125,1.95303475856781
132,0.7863636612892151,2.001816511154175,0.8773148059844971,1.6038905382156372
133,1.0,1.5040594339370728,0.8726851940155029,1.601718783378601
134,0.8221591114997864,1.8333810567855835,0.8703703880310059,1.558518409729004
135,0.75,2.860888957977295,0.8634259104728699,1.5639045238494873
136,0.8261363506317139,1.9210847616195679,0.8240740895271301,1.726065993309021
137,0.75,3.3042962551116943,0.8240740895271301,2.929832696914673
138,0.8238636255264282,1.9136626720428467,0.8703703880310059,1.5075932741165161
139,0.25,2.577805519104004,0.8796296119689941,1.5049011707305908
140,0.8301136493682861,1.7313610315322876,0.8726851940155029,1.397022008895874
141,0.75,2.188533067703247,0.7291666865348816,2.4212353229522705
142,0.8465909361839294,1.65201997756958,0.8703703880310059,1.4278512001037598
143,0.25,1.9284528493881226,0.8703703880310059,1.441664695739746
144,0.8261363506317139,1.6558276414871216,0.8541666865348816,1.4431129693984985
145,0.75,3.1872220039367676,0.8402777910232544,1.575314998626709
146,0.8380681872367859,1.7689826488494873,0.8055555820465088,1.5150494575500488
147,1.0,1.5146385431289673,0.7962962985038757,1.530784010887146
148,0.8568181991577148,1.4853880405426025,0.9074074029922485,1.2182375192642212
149,0.25,2.3204541206359863,0.9027777910232544,1.2225695848464966
150,0.8534091114997864,1.4585034847259521,0.8726851940155029,1.1971062421798706
151,0.75,1.571791648864746,0.8773148059844971,1.2158925533294678
152,0.8500000238418579,1.5462602376937866,0.9050925970077515,1.1419528722763062
153,0.5,4.120360851287842,0.9050925970077515,1.16697096824646
154,0.824431836605072,1.5821499824523926,0.9120370149612427,1.1633859872817993
155,0.75,1.386467695236206,0.9050925970077515,1.1628155708312988
156,0.8585227131843567,1.346719741821289,0.8981481194496155,1.0430636405944824
157,0.25,5.204980850219727,0.8981481194496155,1.0516188144683838
158,0.8744317889213562,1.343705654144287,0.8379629850387573,1.299734354019165
159,0.25,5.7451300621032715,0.9120370149612427,1.003677487373352
160,0.8715909123420715,1.2711416482925415,0.8912037014961243,1.0479182004928589
161,0.75,1.530398964881897,0.8912037014961243,1.047184944152832
162,0.8806818127632141,1.1393247842788696,0.9143518805503845,0.8582918643951416
163,0.5,2.334089994430542,0.9050925970077515,0.8809418082237244
164,0.8857954740524292,1.033935785293579,0.9097222089767456,0.8290081024169922
165,0.5,1.6853021383285522,0.9120370149612427,0.8341404795646667
166,0.9005681872367859,1.0528576374053955,0.9027777910232544,0.8477253317832947
167,0.75,1.8294345140457153,0.8865740895271301,0.9079586863517761
168,0.8892045617103577,1.0481611490249634,0.9027777910232544,0.8578404188156128
169,0.75,1.7650314569473267,0.9120370149612427,0.8523183465003967
170,0.9039772748947144,0.9772090315818787,0.8958333134651184,0.759820818901062
171,1.0,0.7994142770767212,0.8935185074806213,0.7609305381774902
172,0.8880681991577148,0.9767445921897888,0.8888888955116272,0.9875857830047607
173,0.5,1.3720821142196655,0.8912037014961243,0.9909409880638123
174,0.9142045378684998,0.9532366394996643,0.9421296119689941,0.7336887717247009
175,0.75,1.1598234176635742,0.9398148059844971,0.736160933971405
176,0.9017045497894287,0.8957176208496094,0.9236111044883728,0.9565525650978088
177,1.0,0.7928304672241211,0.9212962985038757,0.9602208733558655
178,0.8965908885002136,0.9310224652290344,0.9236111044883728,0.6704419255256653
179,0.75,0.934984564781189,0.9050925970077515,0.7502757906913757
180,0.8999999761581421,0.857629656791687,0.9305555820465088,0.6739858984947205
181,0.75,0.8843901753425598,0.9351851940155029,0.6752402782440186
182,0.9215909242630005,0.8127444386482239,0.9444444179534912,0.6306943297386169
183,0.75,1.7053892612457275,0.9444444179534912,0.6346961855888367
184,0.9198863506317139,0.776526689529419,0.9513888955116272,0.5750541090965271
185,0.75,0.6238925457000732,0.9583333134651184,0.5754013657569885
186,0.9130681753158569,0.739834189414978,0.9537037014961243,0.5480018854141235
187,0.5,1.7319639921188354,0.9537037014961243,0.5483518242835999
188,0.9210227131843567,0.6856432557106018,0.9560185074806213,0.5157161355018616
189,0.5,1.563522458076477,0.9537037014961243,0.5220302939414978
190,0.9312499761581421,0.6560695767402649,0.9305555820465088,0.5685765147209167
191,0.75,0.8944826722145081,0.9236111044883728,0.6136634945869446
192,0.9318181872367859,0.653635561466217,0.9143518805503845,1.0714186429977417
193,0.75,0.725661039352417,0.9120370149612427,0.8866370916366577
194,0.9267045259475708,0.647709310054779,0.9375,0.4938153922557831
195,0.75,3.616712808609009,0.9398148059844971,0.493958979845047
196,0.9318181872367859,0.6624858379364014,0.9490740895271301,0.4919470250606537
197,0.75,0.7281942367553711,0.9513888955116272,0.4942170977592468
198,0.925000011920929,0.6451245546340942,0.9305555820465088,0.47834935784339905
199,0.75,1.124678134918213,0.9328703880310059,0.4776673913002014
200,0.9409090876579285,0.5589771866798401,0.9351851940155029,0.4616070091724396
201,1.0,0.6344602108001709,0.9375,0.46194979548454285
202,0.9369317889213562,0.5588510036468506,0.9444444179534912,0.4385232627391815
203,0.5,2.5812394618988037,0.9444444179534912,0.43827322125434875
204,0.9375,0.5674537420272827,0.9513888955116272,0.41775405406951904
205,0.5,2.2682383060455322,0.9490740895271301,0.4213416278362274
206,0.9409090876579285,0.5529325604438782,0.9537037014961243,0.4260175824165344
207,0.25,1.7396094799041748,0.9513888955116272,0.427360475063324
208,0.9431818127632141,0.5364164710044861,0.9583333134651184,0.40178146958351135
209,0.75,1.8096193075180054,0.9583333134651184,0.4019644558429718
210,0.9448863863945007,0.49757933616638184,0.9583333134651184,0.38973042368888855
211,0.75,0.636149525642395,0.9583333134651184,0.38975900411605835
212,0.9460227489471436,0.4863298833370209,0.9583333134651184,0.3779527544975281
213,0.75,0.7372151017189026,0.9583333134651184,0.3774477243423462
214,0.9437500238418579,0.48706451058387756,0.9606481194496155,0.3719887137413025
215,1.0,0.27323755621910095,0.9606481194496155,0.37166640162467957
216,0.9454545378684998,0.47572287917137146,0.9560185074806213,0.3678935468196869
217,1.0,0.31196752190589905,0.9560185074806213,0.36786752939224243
218,0.9437500238418579,0.5085409283638,0.9537037014961243,0.36412981152534485
219,0.75,4.5558648109436035,0.9537037014961243,0.3642174303531647
220,0.9534090757369995,0.4616425931453705,0.9513888955116272,0.36496755480766296
221,0.5,2.8188207149505615,0.9513888955116272,0.3647734820842743
222,0.956818163394928,0.4336404502391815,0.9560185074806213,0.36018797755241394
223,0.5,2.1089773178100586,0.9560185074806213,0.359245240688324
224,0.9409090876579285,0.492317795753479,0.9537037014961243,0.359505295753479
225,0.75,0.37558916211128235,0.9537037014961243,0.35962164402008057
226,0.9505681991577148,0.4618915617465973,0.9537037014961243,0.359666645526886
227,1.0,0.3155460059642792,0.9537037014961243,0.3594440221786499
228,0.9488636255264282,0.46466028690338135,0.9560185074806213,0.4671558439731598
229,0.75,1.203678011894226,0.9282407164573669,1.4817322492599487
230,0.8948863744735718,1.2162858247756958,0.9259259104728699,1.040225625038147
231,1.0,1.2129254341125488,0.9212962985038757,1.0461969375610352
232,0.9090909361839294,1.1093238592147827,0.9143518805503845,0.9247527718544006
233,0.5,1.8609458208084106,0.9120370149612427,0.9561342597007751
234,0.918181836605072,1.058451533317566,0.9351851940155029,0.9040303826332092
235,0.25,1.8178893327713013,0.9351851940155029,0.9057937264442444
236,0.9119318127632141,1.0373408794403076,0.9189814925193787,0.8372442722320557
237,1.0,0.6716572046279907,0.9143518805503845,0.8405987024307251
238,0.9204545617103577,0.8974753022193909,0.9166666865348816,0.7829329967498779
239,0.5,2.8482472896575928,0.9097222089767456,0.8197806477546692
240,0.9045454263687134,1.0877981185913086,0.9328703880310059,0.7954718470573425
241,0.25,1.752504587173462,0.9305555820465088,0.7967572212219238
242,0.9017045497894287,0.9875224232673645,0.9166666865348816,0.8921155333518982
243,0.75,0.8429646492004395,0.9143518805503845,0.8854748010635376
244,0.9198863506317139,0.900713324546814,0.9236111044883728,0.7404019236564636
245,1.0,0.5521692633628845,0.9259259104728699,0.7482147216796875
246,0.9176136255264282,0.8233447074890137,0.9259259104728699,0.6785590648651123
247,0.5,1.2749369144439697,0.9305555820465088,0.6738854646682739
248,0.9215909242630005,0.8307340741157532,0.9467592835426331,0.6244671940803528
249,0.5,1.4443212747573853,0.9467592835426331,0.6312403082847595
250,0.9210227131843567,0.8305160403251648,0.9444444179534912,0.5953606367111206
251,0.5,3.4961283206939697,0.9467592835426331,0.6084786653518677
252,0.9153409004211426,0.8589779734611511,0.9351851940155029,0.6557292938232422
253,1.0,0.6062382459640503,0.9398148059844971,0.6430851221084595
254,0.918749988079071,0.7837783694267273,0.9375,0.6202803254127502
255,1.0,0.5248695611953735,0.9375,0.619306206703186
256,0.9272727370262146,0.7324257493019104,0.9351851940155029,0.6190106272697449
257,0.75,0.7927365899085999,0.9305555820465088,0.6181086897850037
258,0.9130681753158569,0.8203607797622681,0.9328703880310059,0.6554335355758667
259,0.5,2.0495076179504395,0.9282407164573669,0.6935417056083679
260,0.8926136493682861,1.1197599172592163,0.9259259104728699,0.8532982468605042
261,1.0,0.7430495619773865,0.9282407164573669,0.8416056036949158
262,0.9267045259475708,0.8204386830329895,0.9305555820465088,0.6678491234779358
263,0.5,3.9689855575561523,0.9328703880310059,0.6798065304756165
264,0.9335227012634277,0.793627142906189,0.9259259104728699,0.6828619837760925
